news,fakeness
"LIVE: Congress President @RahulGandhi addresses public meeting in Chikodi, Karnataka. #NYAYforKarnataka https://t.co/saJ8sl0A3N",1
RT @RahulGandhi: Hemant Karkare gave his life protecting India. He must be treated with respect.,1
"A few days left before we finalise our winner for the #NYAYForIndia Logo contest, so make sure you've picked your f? https://t.co/K19iENjucG",1
"LIVE: Congress President @RahulGandhi addresses public meeting in Raichur, Karnataka. #NYAYforKarnataka https://t.co/DUGfWW0ehJ",1
"RT @IPS_Association: Ashok Chakra awardee late Sri Hemant Karkare, IPS made the supreme sacrifice fighting terrorists. Those of us in unifo?",1
We demand nyay for farmers. We have promised in our manifesto to decriminalise non-payment of debts by farmers. Let? https://t.co/qHGAnyQZuJ,1
"RT @INCIndiaLive: LIVE: Press briefing by @rssurjewala, I/C, AICC Communications. https://t.co/jIjWHZkje2",1
"LIVE: Congress President @RahulGandhi addresses public meeting in Tapi, Gujarat. #IndiaMaangeNyay https://t.co/OmSp1VYTaK",1
"Our intention is to empower every poor family in India 

#IndiaMaangeNyay https://t.co/X5TS1nN2o7",1
Money for the NYAY is not going to come from the middle-class of the country. It is going to come from the pockets? https://t.co/bvU2JqLa3q,1
"RT @RahulGandhi: Peace be with each &amp; every one of you, this Good Friday. https://t.co/yIJxRBAqr3",1
On #GoodFriday we honour the sacrifice of Lord Jesus Christ. On this holy day we must strive to emulate his teachin? https://t.co/bMB6VKKwD4,1
Congress President @RahulGandhi will be in Gujarat today to address a public rally. Watch him live on our social me? https://t.co/qxtAj5Uwd4,1
RT @INCTripura: We condemn the attack on Pragya Deb Burman by miscreants. Democracy cannot thrive in a violent environment and we urge the?,1
"RT @RahulGandhi: My interview, given to Sandeep Phukan of The Hindu, appeared today. We talked about a wide range of subjects, including th?",1
"LIVE: Congress President @RahulGandhi addresses public meeting in Bhuj, Gujarat. #VoteNyayVoteCongress https://t.co/WPYNcxSXpH",1
The issues of fisherfolk are unique. They had requested for a separate ministry. We included this request in our ma? https://t.co/onqgHmzqUX,1
"LIVE: Congress President Rahul Gandhi addresses public meeting in Junagadh, Gujarat. #VoteNyayVoteCongress https://t.co/InJX2JiQr5",1
"RT @INCSandesh: INC COMMUNIQUE

Appointment of Chief Organiser for Madhya Pradesh Congress Sevadal. https://t.co/hdZ3cS9eSv",1
"RT @INCSandesh: INC COMMUNIQUE

Appointment of State Chairperson for Punjab State Kisan Congress. https://t.co/Fwcg6GP8gt",1
"RT @INCSandesh: INC COMMUNIQUE

Appointment of General Secretary for Punjab PCC. https://t.co/hB4SO5fACM",1
"Congress President @RahulGandhi will be in Gujarat today to address two public meetings. Watch him live: 

FB:? https://t.co/sgVsV3wZ1N",1
"When @narendramodi demonetised Indian economy, factories were shut down and unemployment peaked. NYAY scheme will i? https://t.co/sPSUOcQOBP",1
"LIVE: Congress President @RahulGandhi addresses public meeting in Budaun, Uttar Pradesh. #VoteNyayVoteCongress https://t.co/TOW07aJzND",1
"An official was suspended by ECI for doing his job of inspecting vehicles. 
The rule cited governs the use of offic? https://t.co/eSO9WVQ4cZ",1
"RT @RahulGandhi: When you vote today, remember that you vote for Nyay.

Nyay for our unemployed youth; for our struggling farmers; for the?",1
"RT @INCIndia: Congress is your party, your voice &amp; your strength. When you vote for Congress, you vote for you. 

#MyVoteForCongress https:?",1
"Your vote is not only your right, it is your power. Use your power for change &amp; vote for the party that represents? https://t.co/MvgQxKk5VG",1
"After the case of the mysterious box being moved from Modi's chopper, we'd have expected the Election Commission of? https://t.co/j8vUJV68O6",1
"Every week Mr. Modi comes and tells you his ""Mann ki baat"". Who cares about what he thinks? We are interested in th? https://t.co/9IJhNXShJP",1
"PM Modi says MNREGA was an insult to the people of India, when in reality thousands of people survived and thrived? https://t.co/v7i8Pnv2Rw",1
The 2019 election is a fight between 2 different visions of this country. We say that India belongs to all Indians.? https://t.co/9IJzWSIyUk,1
The UPA govt's consistently created job growth that contributed to record high GDP rates during the period. We have? https://t.co/EaJ3ooXToE,1
"Over 1 crore jobs lost, 2% loss to GDP &amp; every objective failed, yet the megalomaniac Modi cannot accept that Demon? https://t.co/Ude0dTG3Nl",1
"LIVE: Congress President @RahulGandhi addresses public meeting in Palakkad, Kerala. #JanaNayakanRahulGandhi https://t.co/6ICIBlWQEx",1
"RT @RahulGandhi: Excerpts from a documentary by the Wire, that tells the story of the men &amp; women PM Modi used in his made for media, ""wash?",1
"Congress President @RahulGandhi meets Sreedhanya, the first person from a tribal community in Wayanad to clear civi? https://t.co/JfKg22Vi02",1
"RT @RahulGandhi: Today I visited the Thirunelli Temple in Wayanad, Kerala. 

This beautiful temple &amp; its surroundings are an oasis of peace?",1
RT @INCIndiaLive: LIVE: Press briefing by former union minister @KapilSibal on Demonetisation scam. https://t.co/Jr4vEzfeVU,1
"We are deeply saddened by the loss of lives in Gujarat, Rajasthan, Manipur, Madhya Pradesh &amp; various other parts of? https://t.co/12ijvoG0pU",1
"Shri. @RahulGandhi visits the incredible Thirunelli Temple in Wayanad, the holy place where his father, former PM R? https://t.co/UC66YUzQY3",1
"RT @RGWayanadOffice: LIVE: Congress President @RahulGandhi addresses public meeting in Wayanad, Kerala. #JanaNayakanRahulGandhi https://t.c?",1
"RT @INCSandesh: INC COMMUNIQUE

Memorandum to Election Commission of India requesting immediate investigation against returning officer in?",1
"RT @INCSandesh: INC COMMUNIQUE

Memorandum to Election Commission of India regarding hate speeches by PM @narendramodi and BJP President @A?",1
"RT @INCSandesh: INC COMMUNIQUE

Memorandum to Election Commission of India regarding surrogate advertising by PM @narendramodi using Indian?",1
"Congress President @RahulGandhi attends Coordination meeting of three parliamentary constituencies of Kannur, Kasar? https://t.co/ACKtIBqTSn",1
"Congress President @RahulGandhi will be in Wayanad, Kerala today to address a rally. Watch him live on our social m? https://t.co/C0jbRX3qzb",1
"Our promise to the country is to create a united nation, where North, South, East &amp; West stand as one. This is our? https://t.co/bts3xAj2e3",1
Here's a roundup of last week's important stories in our latest episode of Pun Ki Baat. https://t.co/m6a3dNzcnK,1
Congress Central Election Committee announces candidate for ensuing elections to the Lok Sabha. https://t.co/KpdMlDbsDx,1
Watch LIVE webcast of PM Shri @narendramodi's massive roadshow in Kashi. https://t.co/YC0X1KxOhd #KashiBoleNaMoNaMo,1
PM Shri @narendramodi pays tribute to Pandit Madan Mohan Malaviya at Banaras Hindu University. Watch at? https://t.co/7ZolsGXxON,1
Watch PM Modi's massive roadshow in Kashi. #KashiBoleNaMoNaMo https://t.co/LGdo3r08bu,1
Kashi is all set to welcome its beloved MP Shri @narendramodi. #KashiBoleNaMoNaMo https://t.co/G7TQa4iIRp,1
"LIVE: Shri @AmitShah addresses public meeting in Auraiya, Uttar Pradesh. https://t.co/wGG8TN1eNn #KashiBoleNaMoNaMo",1
"Glimpses of BJP National President Shri @AmitShah's public meeting in Ghazipur, Uttar Pradesh. #KashiBoleNaMoNaMo https://t.co/oeQx3SR0uK",1
"PM Modi addresses Public Meeting at Banda, Uttar Pradesh. Dial 9345014501 to listen LIVE. #KashiBoleNaMoNaMo https://t.co/5Ny9ls5q5p",1
"Shri @AmitShah addresses public meeting in Unnao, Uttar Pradesh. #KashiBoleNaMoNaMo https://t.co/z5anQTMLTd",1
"RT @namomerchandise: NaMo believes in the youth of the nation and young India shows its support with 'NaMo again with lotus' T-shirts!
Shop?",1
"LIVE: Shri @AmitShah is addressing a public meeting in Ghazipur, Uttar Pradesh. #KashiBoleNaMoNaMo https://t.co/Gs4oxn4Ogm",1
"LIVE : PM Shri @narendramodi is addressing a public meeting in Darbhanga, Bihar. https://t.co/yWxIE1agXW",1
"RT @narendramodi: Memories from Ranaghat?outpouring of support and affection.

Thank you West Bengal! https://t.co/Ch6BXnaADm",1
Your one vote will decide if our daughters will make our country proud or will have to put up with the tyranny of t? https://t.co/UYB7g7cnnv,1
"In the contemporary politics, Didi is the classic example of doing volte-face for the power.

In 2005, one who crie? https://t.co/8EXlKxKLm1",1
Bengal has been pushed to such a depressing situation where Didi has 'Mamata' for goons &amp; 'Nirmamata' for the peopl? https://t.co/V1ngGBYMA1,1
"No one can imagine such a huge rally of BJP in West Bengal.

After few phases of elections, Didi has lost the 'litt? https://t.co/d4jVE8XRTG",1
"Gurudev imagined a society without fear, where everyone could live with respect. 

Gurudev didn't imagine a Bengal? https://t.co/KvAw0ttKTH",1
"Through PM Kisan yojana, we want to provide financial assistance to the farmers of West Bengal. However, they haven? https://t.co/Kx2ZpuKw9F",1
"A daughter of Bengal, Judith D'Souza, was kidnapped in Afghanistan by the terrorists.

Our diplomatic relations hel? https://t.co/xQotvHqoDd",1
"I requested UAE to increase the quota of Haj yatris &amp; they did.

I requested them to release 800 Indian prisoners &amp;? https://t.co/JxbkyHbk7H",1
"The more problem Didi creates, the more people will vote for BJP. 

I'd like to tell the karyakartas of BJP that yo? https://t.co/NLZlyZAapN",1
"Any vote to TMC, Congress and Communist will only strengthen the Syndicate and when you vote for the Lotus, you'll? https://t.co/GSazxQL0fb",1
"Pradhan Mantri Shram Yogi Mandhan ensures pension for the 40 crore labours working in the unorganized sector. 

Aft? https://t.co/IvMuxrnDTE",1
"The persecuted minorities who had to leave their home and hearth due to their affiliation to a religion, will be gi? https://t.co/TNr7OjxKHW",1
"One who cried in the parliament for removing the infiltrators in 2005 from Bengal, is now shielding them. 

She has? https://t.co/DMoMDD8juA",1
Through NRC we will identify the infiltrators so that the people of Bengal aren't deprived of their rights: PM? https://t.co/NS0BkpAYFd,1
"Didi wanted to escape investigation in the Chit Fund scam and therefore, she is supporting a coalition that's weak:? https://t.co/HXhf8XuFUn",1
"Violence and suppression can't scare the karyakartas of BJP. If we were scared, a party of two elected representati? https://t.co/0O8cxQo5j7",1
Affection (Mamata) for goons and brutality (Nirmamata) for the people. This is the situation in West Bengal: PM Shr? https://t.co/08YHz4HUgf,1
"In 2009, Didi demanded President's rule and wanted the elections to take place under the supervision of the forces.? https://t.co/i0P6p9Sb2B",1
"LIVE : PM Shri @narendramodi is addressing a public meeting at Ranaghat, West Bengal. https://t.co/5hAHyGDj8v #BharatKaGarvModi",1
"Scenes from PM @narendramodi's rally before his arrival in Ranaghat, West Bengal. #BharatKaGarvModi https://t.co/MPOxDqjA9f",1
"To remove 'Speed-breaker' Didi, you will have to strengthen this Chowkidaar. 

I urge you to go and vote for BJP: P? https://t.co/tC36CvSCWO",1
Your one vote can help eliminate terrorists and terrorism. It will strengthen me and my resolve: PM Shri? https://t.co/gy41HAAtaU,1
The daughter of Bengal Judith D'Souza was kidnapped in Afghanistan by the terrorist. We tried hard and using our di? https://t.co/NhICUWofaz,1
More than 800 Indian prisoners were released by Saudi Arabia due to strengthening bond between India and Saudi: PM? https://t.co/lqACTVMqVW,1
"Didi said that Chaiwalla has only travelled abroad in five years. 

Today, the world stands with us which shows our? https://t.co/4UJxLUCVnO",1
Gurudev didn't imagine a Bengal where people have to plead for their rights. The goons of TMC have disturbed the pe? https://t.co/QGimP4Wuxy,1
The countdown of tyrannical rule of TMC will begin when we again form govt on 23rd May in the country: PM? https://t.co/tb6DVpavRE,1
"If Didi has the power of goons, 

we have the power of democracy: PM @narendramodi 

Watch LIVE at? https://t.co/v0oYY9aov2",1
"LIVE : PM @narendramodi is addressing a public meeting at Bolpur, West Bengal. #BharatKaGarvModi https://t.co/Y9KlsfjNKE",1
"In Bengal, we've lost our 80 karyakartas, Urdu language is being imposed.

People have to take permission to perfor? https://t.co/4RgMMVkwWb",1
"LIVE : Shri @AmitShah is addressing a public meeting in Begusarai, Bihar. #BharatKaGarvModi https://t.co/7Vyc6sj0aB",1
"In 2014, the charges against Sadhvi Pragya were pending in the court. Now, the two courts of the country have dismi? https://t.co/JqSr3wudaY",1
Imran Khan is right when he says only Modi govt can bring peace. Because Pakistan now fears strong retaliation and? https://t.co/FfERQRsrjD,1
"LIVE : PM Shri @narendramodi is addressing a public meeting in Lohardaga, Jharkhand. #BharatKaGarvModi https://t.co/OFH2qhcHh1",1
RT @Gujarat15: .@shaktisinhgohil request @NH_India to do a piece on @digvijaya_28.,1
"RT @Gujarat15: .@arvindkejriwal Sir, what do you have to say about this? Is this true? https://t.co/xjvugM0vUK",1
RT @Gujarat15: .@ArvindKejriwal Robert Vadra mentioned about your strange obsession with him. What do you have to say about that? https://t?,1
